wrist_x,wrist_y,wrist_z,thumb_cmc_x,thumb_cmc_y,thumb_cmc_z,thumb_mcp_x,thumb_mcp_y,thumb_mcp_z,thumb_ip_x,thumb_ip_y,thumb_ip_z,thumb_tip_x,thumb_tip_y,thumb_tip_z,index_finger_mcp_x,index_finger_mcp_y,index_finger_mcp_z,index_finger_pip_x,index_finger_pip_y,index_finger_pip_z,index_finger_dip_x,index_finger_dip_y,index_finger_dip_z,index_finger_tip_x,index_finger_tip_y,index_finger_tip_z,middle_finger_mcp_x,middle_finger_mcp_y,middle_finger_mcp_z,middle_finger_pip_x,middle_finger_pip_y,middle_finger_pip_z,middle_finger_dip_x,middle_finger_dip_y,middle_finger_dip_z,middle_finger_tip_x,middle_finger_tip_y,middle_finger_tip_z,ring_finger_mcp_x,ring_finger_mcp_y,ring_finger_mcp_z,ring_finger_pip_x,ring_finger_pip_y,ring_finger_pip_z,ring_finger_dip_x,ring_finger_dip_y,ring_finger_dip_z,ring_finger_tip_x,ring_finger_tip_y,ring_finger_tip_z,pinky_mcp_x,pinky_mcp_y,pinky_mcp_z,pinky_pip_x,pinky_pip_y,pinky_pip_z,pinky_dip_x,pinky_dip_y,pinky_dip_z,pinky_tip_x,pinky_tip_y,pinky_tip_z,gesture,gesture_name
0.6806582808494568,0.8026232719421387,2.7296138682686433e-07,0.60614413022995,0.7812445163726807,-0.056263670325279236,0.5415727496147156,0.7192524671554565,-0.09668391197919846,0.5004513263702393,0.6466743350028992,-0.13440947234630585,0.4910562038421631,0.5638389587402344,-0.1680442988872528,0.5535296201705933,0.5143237709999084,-0.03593992069363594,0.5301272869110107,0.42756539583206177,-0.0992162674665451,0.5199346542358398,0.4639538526535034,-0.1499931812286377,0.5272642970085144,0.518774688243866,-0.17622575163841248,0.6091526746749878,0.4650927484035492,-0.0347711443901062,0.5885829925537109,0.32255417108535767,-0.06798391789197922,0.5724241733551025,0.23939436674118042,-0.09506060928106308,0.559444785118103,0.15798500180244446,-0.11512463539838791,0.6698130965232849,0.458878755569458,-0.04593946784734726,0.6660695672035217,0.3071044683456421,-0.07915224134922028,0.6623421311378479,0.2143535017967224,-0.10025516897439957,0.6540541052818298,0.12656477093696594,-0.11428051441907883,0.7301599383354187,0.48676103353500366,-0.06265948712825775,0.7343560457229614,0.3662533760070801,-0.08687915652990341,0.7362593412399292,0.28577274084091187,-0.09499567747116089,0.7329648733139038,0.20725560188293457,-0.10019024461507797,0,00-gamma-ut
0.6722200512886047,0.8107087016105652,1.082389289308594e-07,0.5984281301498413,0.7772982120513916,-0.039717745035886765,0.5345614552497864,0.713025689125061,-0.0743599385023117,0.48755016922950745,0.6570731997489929,-0.10921615362167358,0.4698009490966797,0.5885998606681824,-0.14321626722812653,0.575883150100708,0.5219658613204956,-0.033235713839530945,0.5288575291633606,0.46204572916030884,-0.09398948401212692,0.5013024806976318,0.5194442272186279,-0.14615151286125183,0.49753159284591675,0.5796062350273132,-0.1748926192522049,0.6307068467140198,0.4789755046367645,-0.04008465260267258,0.6072393655776978,0.35065874457359314,-0.07900743186473846,0.5847218036651611,0.2713639438152313,-0.114291712641716,0.56540846824646,0.1907401978969574,-0.14003638923168182,0.6901721954345703,0.4828384816646576,-0.055739376693964005,0.7015554904937744,0.3306623101234436,-0.09686360508203506,0.7035956382751465,0.23237863183021545,-0.12670542299747467,0.7016774415969849,0.140361487865448,-0.1451731026172638,0.7427606582641602,0.5242782831192017,-0.07368727028369904,0.7699975967407227,0.405800461769104,-0.10346793383359909,0.7829122543334961,0.32104408740997314,-0.11465862393379211,0.7903770804405212,0.2371377944946289,-0.12150756269693375,0,00-gamma-ut
0.6368446946144104,0.8130698204040527,-3.532994128363498e-07,0.5739204287528992,0.714239239692688,-0.020884446799755096,0.5325661301612854,0.5928370952606201,-0.04802503064274788,0.4919055998325348,0.5084372162818909,-0.0796123743057251,0.48455432057380676,0.4368561804294586,-0.11218106746673584,0.6426918506622314,0.4848509132862091,-0.014321641065180302,0.5929363965988159,0.39030641317367554,-0.07200687378644943,0.5323541164398193,0.3940138518810272,-0.12659472227096558,0.48642414808273315,0.4216098487377167,-0.15983808040618896,0.6833009123802185,0.4849278926849365,-0.032323360443115234,0.6817713379859924,0.35005509853363037,-0.08157508075237274,0.6371778249740601,0.27728724479675293,-0.12297596782445908,0.5903188586235046,0.2277984619140625,-0.14744849503040314,0.7191412448883057,0.5250968337059021,-0.05728656426072121,0.7522499561309814,0.38605254888534546,-0.0980127677321434,0.7413122653961182,0.29017704725265503,-0.1257360279560089,0.7260688543319702,0.2084362804889679,-0.14180569350719452,0.7400010228157043,0.5946506857872009,-0.08415114134550095,0.7766616344451904,0.5016360282897949,-0.11678117513656616,0.7798093557357788,0.4213615357875824,-0.13002945482730865,0.772987425327301,0.340849369764328,-0.1371442675590515,0,00-gamma-ut
0.6182247400283813,0.8645249605178833,-7.966079351717781e-07,0.5682280659675598,0.6953870058059692,0.03825722634792328,0.5651803612709045,0.5551210045814514,0.028645258396863937,0.5445559024810791,0.4656158685684204,0.0031894261483103037,0.5269239544868469,0.3806758522987366,-0.027596676722168922,0.6991777420043945,0.5295758247375488,0.004301554523408413,0.6469475030899048,0.4034643769264221,-0.050045788288116455,0.589031994342804,0.37094539403915405,-0.10104482620954514,0.5232558250427246,0.37544864416122437,-0.13498064875602722,0.7159488797187805,0.5651103258132935,-0.05271489918231964,0.7120010852813721,0.38772445917129517,-0.10454009473323822,0.6541957855224609,0.29548853635787964,-0.1518850028514862,0.5909696221351624,0.23662623763084412,-0.18709181249141693,0.7175689339637756,0.6199120283126831,-0.11045026779174805,0.7431179881095886,0.4480917453765869,-0.15811291337013245,0.7057713270187378,0.3393417000770569,-0.19637013971805573,0.6631286144256592,0.2621288597583771,-0.22484064102172852,0.6934373378753662,0.6741244792938232,-0.163832426071167,0.7020916938781738,0.5587121248245239,-0.2111137956380844,0.6777376532554626,0.4677554965019226,-0.23755067586898804,0.6504106521606445,0.38718873262405396,-0.2581409513950348,0,00-gamma-ut
0.5924080014228821,0.8600642085075378,-6.505004535029002e-07,0.5375070571899414,0.7053523063659668,0.020780619233846664,0.5247340202331543,0.5716549754142761,0.0072138672694563866,0.49669501185417175,0.48473989963531494,-0.019041934981942177,0.47382640838623047,0.403373658657074,-0.049084391444921494,0.6500296592712402,0.5102826952934265,0.006428116001188755,0.5960984826087952,0.3875032961368561,-0.050856512039899826,0.5320913791656494,0.3758839964866638,-0.10592599213123322,0.4747461974620819,0.3977713882923126,-0.14003095030784607,0.6723390221595764,0.533185601234436,-0.03657924011349678,0.6773974895477295,0.36522528529167175,-0.08780355006456375,0.6204158663749695,0.2825342118740082,-0.1324743628501892,0.5585082769393921,0.23011305928230286,-0.16183137893676758,0.6842954754829407,0.5836990475654602,-0.08278811722993851,0.7303007245063782,0.4305379390716553,-0.12451653927564621,0.699569821357727,0.32609695196151733,-0.15755154192447662,0.6637006998062134,0.2500329315662384,-0.180288165807724,0.6739792227745056,0.6461377143859863,-0.1271914392709732,0.711211621761322,0.5527850985527039,-0.1642387956380844,0.7037429809570312,0.4655090570449829,-0.18470175564289093,0.6883135437965393,0.3831752836704254,-0.1994137018918991,0,00-gamma-ut
0.5793470144271851,0.8296778202056885,-4.687619821197586e-07,0.5218974947929382,0.7160840034484863,-0.007327534258365631,0.49594759941101074,0.5903316140174866,-0.024623649194836617,0.4648836851119995,0.5098899006843567,-0.048996519297361374,0.4477013945579529,0.4337827265262604,-0.07510918378829956,0.6079647541046143,0.49705514311790466,0.003454129444435239,0.565838634967804,0.39583131670951843,-0.04746048152446747,0.5069360136985779,0.39362233877182007,-0.09855729341506958,0.45982348918914795,0.4146882891654968,-0.12965425848960876,0.6443567872047424,0.5003268718719482,-0.020093901082873344,0.6566784977912903,0.3668813109397888,-0.06608103215694427,0.6093503832817078,0.29149407148361206,-0.10702119022607803,0.5548785328865051,0.24524766206741333,-0.13128434121608734,0.6734427213668823,0.5394834876060486,-0.04981156066060066,0.7206595540046692,0.41347384452819824,-0.08595550805330276,0.707896888256073,0.3152658939361572,-0.11517159640789032,0.6853849291801453,0.23675799369812012,-0.13291442394256592,0.6877903938293457,0.6042593717575073,-0.08075178414583206,0.733816921710968,0.5197440385818481,-0.10852587968111038,0.7372578978538513,0.4396496117115021,-0.12219349294900894,0.7270997762680054,0.36282455921173096,-0.13053199648857117,0,00-gamma-ut
0.5734524726867676,0.795211672782898,-3.5862277059095504e-07,0.509853720664978,0.7194446325302124,-0.022951405495405197,0.4667525589466095,0.6116074919700623,-0.04506135731935501,0.43478506803512573,0.5328382849693298,-0.07056614011526108,0.4307410717010498,0.4584382176399231,-0.09580978751182556,0.5658658742904663,0.49048033356666565,-0.007993821054697037,0.5301638245582581,0.4021839201450348,-0.058263491839170456,0.4787057936191559,0.4089387059211731,-0.10544299334287643,0.4375225007534027,0.4349612593650818,-0.13242757320404053,0.6107636094093323,0.4767530858516693,-0.018903715535998344,0.6075958609580994,0.35946542024612427,-0.05333082377910614,0.5731171369552612,0.2902645468711853,-0.08385531604290009,0.5351126194000244,0.23768377304077148,-0.10352795571088791,0.6528615951538086,0.5008833408355713,-0.037459246814250946,0.6818722486495972,0.380733460187912,-0.06557544320821762,0.6773015856742859,0.29422324895858765,-0.08397138118743896,0.6672728657722473,0.21936386823654175,-0.09511340409517288,0.683578610420227,0.5528606176376343,-0.0590469129383564,0.7158458232879639,0.46001583337783813,-0.08037343621253967,0.7232340574264526,0.38501042127609253,-0.08698900789022446,0.7223354578018188,0.3097761869430542,-0.09000664204359055,0,00-gamma-ut
0.5648581981658936,0.7750942707061768,-1.4365238598657015e-07,0.49842360615730286,0.7163125276565552,-0.027962179854512215,0.445245623588562,0.6238101124763489,-0.050472442060709,0.40698346495628357,0.5448805689811707,-0.07486557960510254,0.4057372212409973,0.4625789225101471,-0.0971791222691536,0.522593080997467,0.4864303767681122,-0.007882806472480297,0.4885598421096802,0.4011327624320984,-0.056992266327142715,0.4495214819908142,0.4138075113296509,-0.09982077032327652,0.4216991364955902,0.4471561908721924,-0.12264016270637512,0.5695223212242126,0.46292388439178467,-0.015231660567224026,0.5602647662162781,0.3434801697731018,-0.047184426337480545,0.5308423042297363,0.27532994747161865,-0.07374147325754166,0.4994097352027893,0.22187939286231995,-0.09020965546369553,0.6168030500411987,0.47756311297416687,-0.031165890395641327,0.6375899314880371,0.35792726278305054,-0.05935288965702057,0.6362451314926147,0.27622276544570923,-0.07464075833559036,0.6300845742225647,0.20416930317878723,-0.08234089612960815,0.6557478904724121,0.5214914679527283,-0.050444334745407104,0.6819826364517212,0.4233417212963104,-0.07003191858530045,0.6909350156784058,0.3511345386505127,-0.07396629452705383,0.6930230855941772,0.2809107303619385,-0.07452835142612457,0,00-gamma-ut
0.5624391436576843,0.7534077167510986,-1.1941443389673623e-08,0.49144601821899414,0.7150866985321045,-0.029878336936235428,0.43262186646461487,0.6452314853668213,-0.05531265586614609,0.3873147964477539,0.5859538912773132,-0.0823960080742836,0.36508816480636597,0.5174956321716309,-0.10810982435941696,0.48308467864990234,0.48123565316200256,-0.016406532377004623,0.44084376096725464,0.40937769412994385,-0.06517893075942993,0.4029742181301117,0.4366038143634796,-0.10704774409532547,0.3821479082107544,0.48075544834136963,-0.12968707084655762,0.5296156406402588,0.44861048460006714,-0.024791473522782326,0.5096777677536011,0.3311336636543274,-0.05436236411333084,0.48123300075531006,0.2618621587753296,-0.07982463389635086,0.4537680149078369,0.20053711533546448,-0.09771250188350677,0.5798925161361694,0.4550211429595947,-0.04158930107951164,0.5912876725196838,0.331460177898407,-0.07149559259414673,0.5886747241020203,0.24806427955627441,-0.09089275449514389,0.5814266204833984,0.1724156141281128,-0.10257576406002045,0.6241233944892883,0.49283361434936523,-0.061321862041950226,0.6448927521705627,0.3906978666782379,-0.08345811069011688,0.6508316993713379,0.31696248054504395,-0.08988656103610992,0.6505188941955566,0.24566861987113953,-0.0931287407875061,0,00-gamma-ut
0.5596003532409668,0.7437293529510498,1.1020848234011282e-07,0.48791465163230896,0.720489501953125,-0.035943832248449326,0.4242807626724243,0.6730437874794006,-0.06697853654623032,0.3736332654953003,0.6260569095611572,-0.09823895245790482,0.3426271080970764,0.5674049854278564,-0.12808869779109955,0.4500018358230591,0.4959768056869507,-0.028128731995821,0.40133750438690186,0.4404418468475342,-0.08232661336660385,0.37118518352508545,0.48655107617378235,-0.12763728201389313,0.36239248514175415,0.5391374230384827,-0.1520136445760727,0.49449896812438965,0.45180368423461914,-0.03456137701869011,0.46623754501342773,0.333139568567276,-0.06906633079051971,0.43623095750808716,0.2623096704483032,-0.09654615074396133,0.4086870551109314,0.19585025310516357,-0.11556196957826614,0.5471864938735962,0.44758087396621704,-0.04957089200615883,0.5477815270423889,0.3146649897098541,-0.08379370719194412,0.5407015085220337,0.22913438081741333,-0.10450232774019241,0.5297386050224304,0.15163782238960266,-0.11646479368209839,0.596924901008606,0.4771136939525604,-0.06748638302087784,0.608745813369751,0.3696720004081726,-0.09107275307178497,0.609946608543396,0.29445967078208923,-0.09688471257686615,0.606623649597168,0.2226400375366211,-0.09953676909208298,0,00-gamma-ut
0.5619016885757446,0.7407602667808533,1.9568025777516596e-07,0.4957582652568817,0.7322676777839661,-0.04156778007745743,0.43355268239974976,0.7055044770240784,-0.07943204790353775,0.38372600078582764,0.6859502792358398,-0.11652243882417679,0.35025554895401,0.6477142572402954,-0.15289424359798431,0.4377042055130005,0.5128382444381714,-0.0441104881465435,0.3881896436214447,0.4710821509361267,-0.10082397609949112,0.36813822388648987,0.5372928977012634,-0.14902490377426147,0.36820313334465027,0.6008421182632446,-0.17566809058189392,0.4806084930896759,0.4610280394554138,-0.04891952872276306,0.44469767808914185,0.3485783338546753,-0.08606520295143127,0.41335806250572205,0.279463529586792,-0.11840184032917023,0.3852505385875702,0.21100261807441711,-0.1422812044620514,0.5337734222412109,0.45122554898262024,-0.061301421374082565,0.5258691906929016,0.31577789783477783,-0.09806016087532043,0.5157841444015503,0.22719424962997437,-0.12470333278179169,0.5027598738670349,0.14799976348876953,-0.14161787927150726,0.5858082175254822,0.4757052958011627,-0.0763365775346756,0.5936069488525391,0.3652348518371582,-0.1013767421245575,0.5935498476028442,0.28749561309814453,-0.10966818034648895,0.588674783706665,0.21404778957366943,-0.11497470736503601,0,00-gamma-ut
0.5574503540992737,0.7430344820022583,2.0668312572524883e-07,0.4887106120586395,0.7432709336280823,-0.04882311448454857,0.4193721115589142,0.7179170846939087,-0.09143687039613724,0.3707257807254791,0.6901656985282898,-0.13177020847797394,0.36355358362197876,0.6308821439743042,-0.17122432589530945,0.42623788118362427,0.5211777091026306,-0.05302679166197777,0.3823014497756958,0.48444390296936035,-0.11594458669424057,0.36735349893569946,0.5509884357452393,-0.16847683489322662,0.3716360926628113,0.6144261360168457,-0.19738055765628815,0.47161903977394104,0.46535325050354004,-0.05541711673140526,0.4367915987968445,0.3544044494628906,-0.09456902742385864,0.40744706988334656,0.28703439235687256,-0.12781378626823425,0.3800131380558014,0.21967825293540955,-0.15232151746749878,0.5279263257980347,0.452230304479599,-0.06632470339536667,0.5146390199661255,0.3127405047416687,-0.10572388768196106,0.5031188726425171,0.22017380595207214,-0.13363850116729736,0.48815634846687317,0.1360727846622467,-0.151552215218544,0.5824781656265259,0.47541534900665283,-0.0801721066236496,0.5873337388038635,0.3621457517147064,-0.10902088135480881,0.5865071415901184,0.28178396821022034,-0.11913169175386429,0.5813764333724976,0.20471367239952087,-0.1253959983587265,0,00-gamma-ut
